id,type of property,subtype of property,province,locality,postalCode,price,number of bedrooms,living area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building
10365816,APARTMENT,TRIPLEX,Brussels,Forest,1190,730000,3,0,1,0,0,1,56,0,0,227,0,2,0,as_new
10627284,APARTMENT,APARTMENT,Brussels,Forest,1190,210000,1,0,0,0,0,0,0,0,0,61,0,2,0,good
10667716,APARTMENT,APARTMENT,Brussels,Forest,1190,285000,3,27,0,0,0,1,13,0,0,105,0,2,0,needs renovating
10616721,HOUSE,HOUSE,Brussels,Forest,1190,745000,4,21,1,0,0,1,50,0,0,220,80,2,0,as_new
10611172,APARTMENT,APARTMENT,Brussels,Forest,1190,295000,2,0,1,0,0,0,0,0,0,103,0,2,0,as_new
10649942,APARTMENT,PENTHOUSE,Brussels,Forest,1190,250000,1,25,1,0,0,1,25,0,0,55,0,2,0,good
10537036,HOUSE,HOUSE,Brussels,Forest,1190,4950000,7,63,1,0,0,1,0,1,19,1100,4895,4,1,as_new
10625386,APARTMENT,APARTMENT,Brussels,Forest,1190,215000,1,27,1,0,0,1,14,0,0,80,0,0,0,good
10657877,APARTMENT,APARTMENT,Brussels,Forest,1190,360000,2,30,1,0,0,1,5,0,0,106,0,4,0,as_new
10669807,APARTMENT,APARTMENT,Brussels,Forest,1190,215000,1,20,1,0,1,1,2,0,0,48,0,2,0,good
10142022,HOUSE,HOUSE,Brussels,Vorst,1190,1250000,3,0,0,0,0,1,0,0,0,452,452,2,0,good
10589369,HOUSE,HOUSE,Brussels,Forest,1190,365000,4,0,1,0,1,0,0,0,0,184,57,2,0,good
10672831,APARTMENT,APARTMENT,Brussels,Forest,1190,295000,2,35,1,0,0,1,7,0,0,85,0,2,0,just_renovated
10672337,APARTMENT,APARTMENT,Brussels,Forest,1190,235000,1,23,1,0,0,0,0,1,30,60,0,2,0,0
10672823,APARTMENT,APARTMENT,Brussels,Forest,1190,295000,2,37,1,0,0,1,6,0,0,92,0,2,0,needs renovating
10464373,APARTMENT,APARTMENT,Brussels,Forest,1190,375000,1,26,1,0,0,1,2,0,0,108,0,2,0,good
10449165,APARTMENT,APARTMENT,Brussels,Forest,1190,220000,2,0,1,0,0,0,0,0,0,68,0,2,0,needs renovating
10652907,HOUSE,HOUSE,Brussels,Forest,1190,980000,5,0,1,0,1,1,0,0,0,370,0,2,0,good
10620642,HOUSE,VILLA,Brussels,WOLUWE-SAINT-LAMBERT,1200,750000,3,40,1,0,1,0,0,1,300,175,500,0,0,needs renovating
10642637,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,399000,2,49,1,0,0,1,5,0,0,109,0,0,0,good
10672044,APARTMENT,PENTHOUSE,Brussels,Woluwe-Saint-Lambert,1200,325000,2,0,0,0,0,1,3,0,0,92,0,2,0,as_new
10516282,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,530000,4,30,0,0,0,1,0,1,50,215,102,2,0,needs renovating
10379153,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,850000,3,50,1,0,0,1,0,0,0,211,0,2,0,as_new
9626877,HOUSE,APARTMENT_BLOCK,Brussels,Woluwe-Saint-Lambert,1200,715000,7,0,1,0,0,1,28,1,100,322,175,2,0,needs renovating
10593338,APARTMENT,DUPLEX,Brussels,Woluwe-Saint-Lambert,1200,650000,5,52,1,0,0,1,5,1,45,213,0,2,0,needs renovating
10624020,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,890000,6,40,1,0,0,1,0,0,0,415,265,2,0,needs renovating
10037638,HOUSE,MIXED_USE_BUILDING,Brussels,Woluwe-Saint-Lambert,1200,460000,1,25,1,0,0,1,2,0,0,160,160,2,0,good
10486075,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,575000,3,36,0,0,0,1,9,1,111,174,0,2,0,needs renovating
10643058,APARTMENT,PENTHOUSE,Brussels,Woluwe-Saint-Lambert,1200,399000,2,36,1,0,0,1,42,0,0,105,0,2,0,good
10663789,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,365000,2,0,0,0,0,1,0,1,309,106,383,2,0,needs renovating
10623312,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,695000,4,44,1,0,0,1,10,1,150,190,270,2,0,good
10363355,APARTMENT,GROUND_FLOOR,Brussels,Woluwe-Saint-Lambert,1200,245000,1,0,0,1,0,1,5,1,20,55,0,2,0,as_new
10673903,HOUSE,HOUSE,Brussels,WOLUWÉ-SAINT-LAMBERT,1200,525000,3,27,1,0,1,1,28,0,0,170,104,2,0,good
10550688,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,395000,2,35,1,0,0,1,4,0,0,110,0,4,0,as_new
10377524,HOUSE,MIXED_USE_BUILDING,Brussels,Woluwe-Saint-Lambert,1200,695000,3,25,1,0,0,0,0,0,0,379,255,2,0,good
10535424,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,470000,2,40,1,0,0,1,10,1,58,155,161,2,0,good
10651940,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,695000,3,38,1,0,1,1,70,0,0,200,0,2,0,0
10671714,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,675000,4,0,0,0,0,1,10,1,250,260,320,2,0,needs renovating
10512901,HOUSE,MIXED_USE_BUILDING,Brussels,Woluwe-saint-lambert,1200,595000,2,39,1,0,0,1,0,0,0,155,70,2,0,needs renovating
10623109,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,215000,1,0,0,0,0,1,4,0,0,54,0,2,0,good
10663878,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,1330000,5,60,1,0,0,1,36,1,169,269,280,2,0,as_new
10675391,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,495000,2,0,1,0,0,0,0,1,60,142,0,2,0,as_new
10373040,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,680000,4,60,1,0,0,1,7,1,312,155,411,2,0,as_new
10518447,HOUSE,HOUSE,Brussels,Woluwe-St-Lambert,1200,465000,3,27,1,0,0,1,20,1,210,120,270,3,0,needs renovating
10667831,APARTMENT,APARTMENT,Brussels,Sint-Lambrechts-Woluwe,1200,495000,3,0,1,0,0,0,0,0,0,126,0,2,0,as_new
10561190,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,255000,1,25,1,0,0,1,2,0,0,63,0,0,0,good
10535084,HOUSE,MANSION,Brussels,SINT-LAMBRECHTS-WOLUWE,1200,945000,5,23,1,0,1,0,0,1,53,468,170,2,0,good
10535086,HOUSE,APARTMENT_BLOCK,Brussels,SINT-LAMBRECHTS-WOLUWE,1200,945000,5,23,1,0,1,0,0,1,53,468,170,2,0,good
10272645,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,845000,4,59,1,0,0,1,12,1,117,220,210,2,0,as_new
10519565,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,275000,1,25,1,0,0,1,2,0,0,63,0,0,0,good
10567889,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,245000,1,0,1,1,0,1,5,0,0,54,0,0,0,as_new
10662826,APARTMENT,APARTMENT,Brussels,SINT-LAMBRECHTS-WOLUWE,1200,495000,2,40,1,0,1,1,6,0,0,111,0,0,0,just_renovated
10441944,HOUSE,TOWN_HOUSE,Brussels,Woluwe-Saint-Lambert,1200,825000,4,45,1,0,0,1,17,1,70,253,225,2,0,good
10633228,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,795000,3,18,1,0,0,1,15,1,114,133,500,3,0,good
10633230,HOUSE,APARTMENT_BLOCK,Brussels,Woluwe-Saint-Lambert,1200,795000,3,18,1,0,0,1,15,1,114,133,500,3,0,good
10393306,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,775000,4,35,1,0,0,1,6,1,30,245,187,2,0,good
10599216,HOUSE,MANSION,Brussels,Woluwe-Saint-Lambert,1200,1290000,6,40,1,0,0,1,15,1,60,365,270,3,0,good
10668864,HOUSE,MIXED_USE_BUILDING,Brussels,Woluwe-Saint-Lambert,1200,559000,4,30,0,0,0,0,0,0,0,212,175,2,0,needs renovating
10647379,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,1395000,6,0,1,0,0,1,15,1,747,423,870,2,0,good
10593366,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,359000,3,40,1,0,0,1,3,0,0,127,0,2,0,needs renovating
10629616,HOUSE,APARTMENT_BLOCK,Brussels,Woluwe-Saint-Lambert,1200,890000,6,40,1,0,0,1,0,0,0,415,265,2,0,needs renovating
10616765,APARTMENT,FLAT_STUDIO,Brussels,Woluwe-Saint-Lambert,1200,175000,0,20,0,0,1,0,0,0,0,34,0,2,0,good
10599176,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,399000,3,42,0,0,0,0,0,0,0,145,0,3,0,needs renovating
10554732,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,285000,3,29,1,0,0,1,22,0,0,98,0,0,0,needs renovating
10621336,HOUSE,APARTMENT_BLOCK,Brussels,Woluwe-Saint-Lambert,1200,1900000,0,0,0,0,0,0,0,0,0,699,285,2,0,as_new
10599323,HOUSE,APARTMENT_BLOCK,Brussels,Woluwe-Saint-Lambert,1200,1690000,8,79,1,0,0,1,169,1,22,490,511,2,0,good
10657882,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,240000,1,20,1,0,0,1,4,0,0,60,0,2,0,good
10563239,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,289000,1,30,1,0,0,0,0,0,0,71,0,2,0,good
10665194,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,695000,3,60,1,0,0,1,15,1,95,170,181,2,0,as_new
10309374,APARTMENT,APARTMENT,Brussels,Woluwe-St-Lambert,1200,380000,2,40,1,0,0,0,0,0,0,97,0,2,0,as_new
10315015,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,590000,3,44,1,0,0,1,24,0,0,148,0,3,0,good
10491277,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,745000,3,0,0,0,0,1,20,1,400,188,538,4,0,needs renovating
10671695,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,195000,1,21,1,0,0,1,12,0,0,60,0,2,0,good
10648655,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,229000,1,15,1,0,0,1,2,0,0,76,0,2,0,good
10657771,APARTMENT,PENTHOUSE,Brussels,Woluwe-Saint-Lambert,1200,398000,2,40,1,0,0,1,27,0,0,107,0,3,0,needs renovating
10575842,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,789000,4,32,1,0,0,1,15,1,75,220,184,2,0,good
10659582,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,335000,2,29,1,0,0,0,0,0,0,107,0,2,0,as_new
10522779,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,225000,1,0,1,0,0,1,0,0,0,59,0,2,0,needs renovating
10675390,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,350000,1,0,1,0,0,1,2,0,0,75,0,2,0,as_new
10650959,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,395000,3,35,1,0,0,1,4,0,0,110,0,4,0,as_new
10624441,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,305000,2,0,1,0,0,1,9,0,0,94,0,2,0,needs renovating
10678851,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,495000,3,48,1,0,0,1,10,0,0,160,0,2,0,as_new
10666348,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,240000,2,28,1,0,0,1,17,0,0,74,0,0,0,needs renovating
10639301,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,430000,4,43,1,0,0,1,9,0,0,134,0,3,0,needs renovating
10645569,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,545000,3,40,1,0,0,1,12,1,200,145,0,2,0,good
10659994,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,495000,4,38,1,0,0,1,30,0,0,160,0,0,0,good
10678815,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,595000,4,45,1,0,0,1,9,0,0,150,0,2,0,good
10676921,APARTMENT,FLAT_STUDIO,Brussels,SINT-LAMBRECHTS-WOLUWE,1200,199000,0,0,1,1,1,1,3,0,0,31,0,4,0,good
9606125,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,430000,2,0,1,0,0,1,4,0,0,104,0,2,0,just_renovated
10645650,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,375000,3,39,0,0,0,1,2,0,0,130,0,2,0,needs renovating
10405145,APARTMENT,PENTHOUSE,Brussels,Woluwe-Saint-Lambert,1200,385000,2,35,1,0,0,1,8,0,0,114,0,2,0,as_new
10673110,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,840000,4,0,1,0,0,1,18,1,65,225,130,2,0,as_new
10557328,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,265000,2,30,0,0,0,0,0,0,0,95,0,3,0,needs renovating
10441945,HOUSE,APARTMENT_BLOCK,Brussels,Woluwe-Saint-Lambert,1200,1450000,9,25,1,0,0,1,3,1,147,495,305,2,0,good
10641017,APARTMENT,APARTMENT,Brussels,Sint-Lambrechts-Woluwe,1200,349000,1,17,1,0,0,1,25,0,0,74,0,0,0,as_new
10643550,APARTMENT,PENTHOUSE,Brussels,Woluwe-Saint-Lambert,1200,495000,3,50,1,0,0,1,0,0,0,150,0,2,0,as_new
10664142,APARTMENT,GROUND_FLOOR,Brussels,Woluwe-Saint-Lambert,1200,595000,4,40,1,0,0,1,29,0,0,181,0,2,0,good
10668573,APARTMENT,APARTMENT,Brussels,WOLUWÉ-SAINT-LAMBERT,1200,380000,2,0,1,0,1,1,30,0,0,96,0,0,0,good
10666347,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,299000,3,30,0,0,0,1,9,0,0,115,0,2,0,needs renovating
10600782,HOUSE,HOUSE,Brussels,Woluwe-St-Lambert,1200,950000,5,50,1,0,0,1,7,1,0,275,200,2,0,good
10573585,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,170000,1,0,1,0,0,1,5,0,0,34,0,1,0,good
10412544,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,799500,3,47,1,0,0,1,42,1,69,212,0,2,0,as_new
10653879,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,320000,3,28,1,0,0,1,19,0,0,117,0,2,0,needs renovating
10670184,APARTMENT,APARTMENT,Brussels,WOLUWE-SAINT-LAMBERT,1200,395000,2,0,1,0,1,1,17,0,0,112,0,2,0,as_new
10605077,APARTMENT,PENTHOUSE,Brussels,Woluwe-Saint-Lambert,1200,645000,3,44,1,0,0,1,52,0,0,144,0,3,0,as_new
10615483,APARTMENT,APARTMENT,Brussels,WOLUWE-SAINT-LAMBERT,1200,430000,2,40,0,0,1,0,0,1,300,120,0,0,0,needs renovating
10655548,APARTMENT,APARTMENT,Brussels,WOLUWE-SAINT-LAMBERT,1200,430000,1,40,0,0,1,0,0,1,300,120,0,0,0,needs renovating
10618424,APARTMENT,GROUND_FLOOR,Brussels,Woluwe-Saint-Lambert,1200,549000,3,45,1,0,0,1,20,1,60,142,0,2,0,good
10474420,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,920000,6,25,0,0,0,1,18,1,1050,335,1365,3,0,needs renovating
10462761,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,522500,2,39,1,0,0,1,19,0,0,100,0,2,0,as_new
10645588,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,845000,4,24,1,0,0,1,1,1,163,239,280,3,0,as_new
10613526,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,490000,3,40,1,0,0,1,3,0,0,147,0,2,0,good
10629577,APARTMENT,PENTHOUSE,Brussels,Woluwe-Saint-Lambert,1200,545000,4,55,1,0,0,1,45,0,0,178,0,0,0,needs renovating
10633231,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,450000,3,47,1,0,0,1,8,0,0,140,0,0,0,good
10554731,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,449000,3,42,1,0,0,0,0,0,0,140,0,2,0,needs renovating
10638332,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,485000,3,55,0,0,1,1,13,0,0,173,0,2,0,0
10541163,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,749000,4,32,1,0,0,1,25,1,280,234,464,3,0,good
10526422,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,748000,4,33,1,0,0,1,20,1,50,180,150,2,0,good
10585239,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,545000,3,0,0,0,0,1,10,1,30,171,115,2,0,needs renovating
10599178,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,480000,2,0,1,0,0,1,10,0,0,148,0,2,0,as_new
10621371,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,675000,5,35,1,0,0,1,60,0,0,211,133,2,0,good
10571941,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,349000,2,26,1,0,0,1,3,0,0,0,0,1,0,good
10511833,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,1190000,6,46,1,0,0,1,33,1,353,304,475,2,0,good
10612425,APARTMENT,APARTMENT,Brussels,Sint-Lambrechts-Woluwe,1200,295000,2,32,1,0,0,0,0,0,0,90,0,2,0,good
10671715,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,360000,2,31,1,0,0,1,6,0,0,90,0,3,0,good
10632447,HOUSE,HOUSE,Brussels,Woluwe-St-Lambert,1200,725000,4,0,1,0,0,1,30,1,50,200,208,2,0,as_new
9888806,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,720000,3,26,1,0,0,1,0,1,85,222,210,2,0,needs renovating
10526070,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,1150000,5,50,1,0,0,1,40,1,125,204,270,2,0,as_new
9650001,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,399000,2,50,1,0,0,1,5,0,0,118,0,2,0,needs renovating
10577523,APARTMENT,APARTMENT,Brussels,WOLUWE-SAINT-LAMBERT,1200,395000,3,34,1,0,1,1,42,0,0,123,0,0,0,good
10656632,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,245000,2,26,1,0,0,1,18,0,0,95,0,0,0,needs renovating
10652491,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,319000,2,49,0,0,0,1,21,0,0,98,0,0,0,just_renovated
10336655,HOUSE,MANSION,Brussels,Woluwe-Saint-Lambert,1200,1250000,7,35,1,0,0,1,21,1,100,430,305,2,0,needs renovating
10483914,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,1295000,6,70,1,0,0,1,30,1,60,366,270,3,0,needs renovating
10643778,APARTMENT,GROUND_FLOOR,Brussels,Woluwe-Saint-Lambert,1200,398000,2,45,1,0,0,1,20,1,40,117,0,4,0,as_new
10039396,APARTMENT,APARTMENT,Brussels,WOLUWÉ-SAINT-LAMBERT,1200,215000,1,0,0,0,1,1,0,0,0,65,0,0,0,just_renovated
10651076,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,875000,6,60,1,0,0,1,4,1,70,326,210,2,0,needs renovating
10641078,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,740000,5,0,1,0,0,1,14,1,70,175,170,2,0,good
10669004,APARTMENT,SERVICE_FLAT,Brussels,Woluwe-Saint-Lambert,1200,100000,0,0,0,0,0,1,12,0,0,45,0,2,0,good
10651069,APARTMENT,PENTHOUSE,Brussels,Woluwe-Saint-Lambert,1200,475000,2,48,1,0,0,1,20,0,0,120,0,2,0,as_new
10666381,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,595000,3,54,1,0,0,1,7,0,0,140,0,2,0,good
10651071,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,240000,1,17,1,0,0,0,0,0,0,50,0,2,0,good
10648656,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,445000,2,38,1,0,0,1,18,1,70,93,0,2,0,as_new
10526361,APARTMENT,FLAT_STUDIO,Brussels,Woluwe-Saint-Lambert,1200,220000,0,30,1,0,0,1,0,1,10,40,0,2,0,as_new
10633216,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,640000,1,20,1,0,0,1,10,0,0,200,200,2,0,good
10324630,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,695000,5,0,0,0,0,1,13,1,75,388,175,2,0,needs renovating
10539070,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert - Sint-Lambrechts-Woluwe,1200,730000,3,0,0,0,0,1,10,1,19,205,81,2,0,as_new
10633217,HOUSE,MIXED_USE_BUILDING,Brussels,Woluwe-Saint-Lambert,1200,640000,1,20,1,0,0,1,10,0,0,200,200,2,0,good
10615330,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,235000,1,27,1,0,1,0,0,0,0,58,0,0,0,good
10641071,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,1575000,5,0,1,0,0,1,0,1,200,300,255,3,0,good
10161786,HOUSE,MIXED_USE_BUILDING,Brussels,Woluwe-Saint-Lambert,1200,1450000,4,0,1,0,0,0,0,0,0,283,83,2,0,good
10663790,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,249000,2,24,1,0,0,1,9,0,0,68,0,2,1,good
10214153,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,525000,3,0,1,0,0,1,10,0,0,141,0,2,0,as_new
10613473,APARTMENT,APARTMENT,Brussels,Woluwe-Saint-Lambert,1200,998000,4,0,1,0,0,1,0,0,0,266,0,2,0,good
10218031,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,795000,6,0,0,0,0,1,0,1,105,400,360,2,0,needs renovating
10619144,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,840000,5,50,1,0,0,1,20,1,115,273,244,2,0,good
10665333,APARTMENT,PENTHOUSE,Brussels,Woluwe-Saint-Lambert,1200,570000,2,34,1,0,0,1,98,0,0,110,0,2,0,good
9632584,HOUSE,HOUSE,Brussels,Woluwe-Saint-Lambert,1200,650000,4,45,1,0,0,1,10,1,70,150,148,2,0,good
10607833,HOUSE,HOUSE,Brussels,Saint-Josse-ten-Noode,1210,885000,6,0,0,0,0,1,0,0,0,430,10,2,0,0
10662847,APARTMENT,APARTMENT,Brussels,SAINT-JOSSE-TEN-NOODE,1210,330000,2,30,0,0,1,1,11,0,0,84,0,4,0,as_new
10481275,HOUSE,HOUSE,Brussels,SAINT-JOSSE-TEN-NOODE,1210,645000,6,82,1,1,1,1,65,0,0,275,0,3,0,just_renovated
10657885,APARTMENT,GROUND_FLOOR,Brussels,Saint-Josse-ten-Noode,1210,125000,1,30,0,0,0,0,0,0,0,70,0,2,0,needs renovating
10621149,HOUSE,APARTMENT_BLOCK,Brussels,SAINT-JOSSE-TEN-NOODE,1210,395000,3,0,1,0,1,1,30,0,0,180,92,2,0,just_renovated
10213041,HOUSE,HOUSE,Brussels,SINT-JOOST-TEN-NODE,1210,349000,8,28,1,0,1,1,20,0,0,160,60,2,0,good
10263776,APARTMENT,APARTMENT,Brussels,Saint-Josse-ten-Noode,1210,299000,2,0,0,0,0,1,8,0,0,72,0,2,0,good
10606581,APARTMENT,APARTMENT,Brussels,Saint-Josse-ten-Noode,1210,199000,1,0,0,0,0,0,0,0,0,50,0,2,0,0
10562038,APARTMENT,APARTMENT,Brussels,Saint-Josse-ten-Noode,1210,195000,1,0,0,0,0,0,0,0,0,50,0,2,0,needs renovating
10530548,HOUSE,MANSION,Brussels,Saint-Josse-ten-Noode,1210,845000,6,58,1,0,0,1,60,0,0,310,132,2,0,as_new
10621147,HOUSE,HOUSE,Brussels,SAINT-JOSSE-TEN-NOODE,1210,395000,3,0,1,0,1,1,30,0,0,180,92,2,0,just_renovated
10644434,HOUSE,HOUSE,Brussels,SAINT-JOSSE-TEN-NOODE,1210,695000,5,60,1,0,1,0,0,1,140,385,245,0,0,needs renovating
10455486,HOUSE,APARTMENT_BLOCK,Brussels,Sint-Joost-ten-Node,1210,465000,5,20,1,0,0,1,16,0,0,230,98,2,0,good
10615473,HOUSE,HOUSE,Brussels,SINT-JOOST-TEN-NODE,1210,727500,7,50,1,0,1,0,0,1,20,300,0,2,0,good
10615475,HOUSE,MANSION,Brussels,SINT-JOOST-TEN-NODE,1210,727500,7,50,1,0,1,0,0,1,20,300,0,2,0,good
10538568,APARTMENT,DUPLEX,Brussels,Saint-Josse-ten-Noode,1210,235000,2,22,1,1,0,0,0,0,0,0,0,2,0,just_renovated
10638794,APARTMENT,GROUND_FLOOR,Brussels,Saint-Josse-ten-Noode,1210,330000,1,28,1,0,0,1,20,1,84,68,0,2,0,needs renovating
10661303,APARTMENT,APARTMENT,Brussels,SAINT-JOSSE-TEN-NOODE,1210,185000,2,20,0,0,1,0,0,0,0,65,0,0,0,needs renovating
10650066,HOUSE,HOUSE,Brussels,Saint-Josse-ten-Noode,1210,480000,4,14,0,0,0,1,25,0,0,198,0,2,0,needs renovating
10578646,APARTMENT,APARTMENT,Brussels,Saint-Josse-ten-Noode,1210,185000,1,35,1,0,0,1,3,0,0,55,0,0,0,0
10678369,APARTMENT,APARTMENT,Brussels,Saint-Josse-ten-Noode,1210,255000,2,25,0,0,0,0,0,0,0,98,0,2,0,good
10641136,APARTMENT,APARTMENT,Brussels,Saint-Josse-ten-Noode,1210,235000,2,30,0,0,0,1,3,0,0,92,0,2,0,needs renovating
10514567,APARTMENT,FLAT_STUDIO,Brussels,Saint-Josse-ten-Noode,1210,145000,0,0,1,0,0,0,0,0,0,40,0,2,0,good
10572655,APARTMENT,APARTMENT,Brussels,Saint-Josse-ten-Noode,1210,355000,1,25,1,0,0,1,13,0,0,68,0,2,0,as_new
10562557,APARTMENT,APARTMENT,Brussels,Saint-Josse-ten-Noode,1210,145000,1,0,0,0,0,0,0,0,0,52,0,4,0,needs renovating
10442067,HOUSE,APARTMENT_BLOCK,Brussels,Saint-Josse-ten-Noode,1210,790000,6,0,1,0,0,1,0,1,96,319,176,2,0,needs renovating
10653705,HOUSE,HOUSE,Brussels,Saint-Josse-ten-Noode,1210,849000,7,42,0,0,0,0,0,0,0,342,210,2,0,needs renovating
10263777,APARTMENT,FLAT_STUDIO,Brussels,Saint-Josse-ten-Noode,1210,230000,0,21,0,0,0,0,0,0,0,42,0,0,0,0
10672198,APARTMENT,APARTMENT,Brussels,Saint-Josse-ten-Noode,1210,319000,3,28,0,0,0,0,0,0,0,115,0,0,0,just_renovated
10342883,APARTMENT,APARTMENT,Brussels,Saint-Josse-ten-Noode,1210,265000,2,0,0,0,0,0,0,0,0,83,0,2,0,0
10650518,APARTMENT,APARTMENT,Brussels,Saint-Josse-ten-Noode,1210,299000,2,0,0,0,0,1,9,0,0,95,0,2,0,0
